# Temperature (K)	$\Delta c_{33}/c_{33}$ ($10^{-5}$)
2.3969	13.574807472947166
2.3973	13.601085167277587
2.3978	13.633400408333273
2.3985	13.585380867950754
2.3989	13.509485087839384
2.3997	13.482369616356943
2.4001	13.471864613469924
2.4008	13.419645915493938
2.4013	13.35677897318802
2.4017	13.30334280379827
2.4021	13.366915570227542
2.4024	13.439404334449266
2.4028	13.475652110033923
2.4036	13.564453282334323
2.404	13.627900488659614
2.4043	13.659257388740471
2.4049	13.629477127461671
2.4054	13.551390382897178
2.4059	13.501778787870986
2.4063	13.454345538309122
2.4071	13.386121647276532
2.4078	13.334941379810378
2.4082	13.372558996951494
2.4086	13.464130472105674
2.4089	13.573278573036124
2.4092	13.686997098217937
2.4095	13.763999416350838
2.4099	13.75978009294113
2.4108	13.765916911289064
2.4111	13.741796316832762
2.4119	13.689016991593116
2.4127	13.61032551728179
2.413	13.544397074572684
2.4134	13.510424075745462
2.4141	13.521431900599877
2.4145	13.528670255594628
2.415	13.54879785313964
2.4153	13.581222556593202
2.416	13.629756242153345
2.4167	13.690715845605345
2.417	13.742459722851375
2.4174	13.765668650124661
2.4178	13.802067886924712
2.4182	13.793636037565511
2.4187	13.831523321307184
2.4194	13.820613941665862
2.4198	13.784233012943483
2.4202	13.779704560554613
2.4209	13.803114609342582
2.4212	13.808742671334029
2.4216	13.813672922412454
2.4221	13.764211852680873
2.4229	13.681303195292593
2.4232	13.614745681788426
2.4236	13.564319938776302
2.4239	13.545699636426694
2.4247	13.504475470866545
2.4251	13.48143882495307
2.4255	13.472187582724837
2.426	13.490487469867775
2.4267	13.478957193696628
2.4272	13.484227910634923
2.4275	13.536083795874312
2.4279	13.633114910744212
2.4283	13.716037940188022
2.429	13.808897089455572
2.4293	13.881845887814666
2.4296	13.97895358953651
2.4301	14.009377954999188
2.4306	13.931415808259612
2.4309	13.837985562986258
2.4312	13.719367392025665
2.4315	13.607007695963315
2.4319	13.586463937701705
2.4323	13.528679510763087
2.433	13.46946768294166
2.4333	13.49343266176171
2.4338	13.533304341253487
2.4342	13.594210398246549
2.4345	13.62903002128895
2.4354	13.664553511035553
2.4359	13.721665544993193
2.4367	13.781216070254953
2.437	13.817737535759544
2.4378	13.853218712879336
2.4387	13.858791038676156
2.439	13.867426731615863
2.4394	13.822473548468533
2.4402	13.72280705722793
2.4406	13.671949560957266
2.441	13.60266350177838
2.4412	13.51215520670785
2.4415	13.438085175200367
2.4422	13.403259883194258
2.4427	13.38724070245204
2.4432	13.41592802308849
2.4436	13.411809693739913
2.444	13.406190267597644
2.4444	13.3799037423245
2.4448	13.41147885143398
2.4457	13.469212777845424
2.446	13.523111451883247
2.4463	13.607263884549932
2.4468	13.661812283550473
2.4471	13.735163986887597
2.4475	13.775854284950316
2.4478	13.780550791662817
2.4486	13.710686528214149
2.449	13.653681989017619
2.4494	13.5989806457959
2.4497	13.592639458499614
2.4505	13.557538281615464
2.4508	13.572118738835618
2.4512	13.55073500695081
2.4516	13.558695014084003
2.4523	13.559302765266322
2.4528	13.557552964474361
2.4531	13.50407777606723
2.4535	13.395238406625566
2.454	13.296575653971656
2.4544	13.272358417369876
2.4548	13.24044465372503
2.4553	13.213057337240128
2.4556	13.094421572836561
2.4559	13.04153737512113
2.4564	13.064608299045194
2.4572	13.125966453295113
2.4576	13.09510193805985
2.458	13.107579771610384
2.4584	13.14042349334513
2.4588	13.251526686693303
2.4595	13.3658761441946
2.4599	13.46428826218033
2.4606	13.53246322110099
2.4612	13.641006922974448
2.4617	13.678632627259608
2.4625	13.73143099370398
2.4632	13.779688193509593
2.4636	13.795899201398436
2.4643	13.813134803704923
2.4647	13.804762228689093
2.4651	13.839905833601
2.4655	13.952017879440799
2.466	13.960121683887335
2.4664	13.97834928227315
2.4671	13.960682481566264
2.4675	13.93895793960705
2.4678	13.94081573368039
2.4682	13.91164867094789
2.4689	13.833662532118058
2.4697	13.774246460713076
2.47	13.673970921592687
2.4704	13.641086917938868
2.4712	13.592442204919477
2.4715	13.514502881332595
2.472	13.436644533010103
2.4723	13.361388733205176
2.4732	13.335821631927805
2.4736	13.360768885568069
2.474	13.370657417220512
2.4744	13.402497092182553
2.4748	13.433640863206943
2.4751	13.500133817777513
2.4758	13.537463407635057
2.4763	13.592363278692812
2.4766	13.589916104474582
2.4772	13.597253925459938
2.4781	13.55375970527337
2.4784	13.589872802925333
2.4786	13.640153987987322
2.4788	13.707207544619887
2.4796	13.69640468872831
2.4801	13.712164432776769
2.4803	13.716688086389182
2.4807	13.792210382107736
2.4816	13.812565539114697
2.482	13.771774321555606
2.4824	13.73012905110541
2.483	13.750722569741216
2.4834	13.782022767698322
2.4838	13.77454455118562
2.4841	13.745504713730854
2.4847	13.666459931640468
2.4851	13.619309691975667
2.4855	13.582369378299257
2.4859	13.550672150106081
2.4866	13.55769343858607
2.4875	13.623443833479403
2.4879	13.64523293544437
2.4882	13.648919804099785
2.4887	13.646066924130619
2.489	13.656613508783444
2.4893	13.657683654908332
2.4896	13.62591662065165
2.4899	13.527774642624335
2.4905	13.511936327325177
2.4908	13.533467653515215
2.4911	13.55895540774183
2.4915	13.61015207495601
2.492	13.70012812832801
2.4924	13.737714346977976
2.4927	13.809454374627945
2.493	13.82506544349214
2.4934	13.856290325493395
2.4937	13.840061550405132
2.4941	13.771500602606512
2.4944	13.684029473602841
2.4948	13.633030151935312
2.4951	13.560729828197639
2.4959	13.50170746961433
2.4967	13.448282894581006
2.497	13.452280184372437
2.4972	13.49750642513795
2.4978	13.525247583536753
2.4986	13.555802408301526
2.4989	13.572053703082645
2.4992	13.62544153422827
2.4996	13.720177500394941
2.5001	13.729458406819669
2.5004	13.732507738460432
2.5008	13.697589041102416
2.501	13.683375281776735
2.5014	13.738669823861498
2.5017	13.723483676931453
2.5021	13.674299785777976
2.5025	13.690238393687263
2.5028	13.73647581444767
2.5035	13.820358701270575
2.5039	13.884510337584016
2.5042	13.911920641320107
2.5045	13.94838540012187
2.5052	14.009952392008657
2.5055	13.990432493631419
2.5059	13.97553284479051
2.5062	13.950438361691464
2.5066	13.911609975348984
2.5069	13.8327271196543
2.5073	13.755123949732637
2.5076	13.653141980992416
2.5079	13.590384707809884
2.5086	13.499998227875114
2.509	13.417762947618467
2.5093	13.37582251277237
2.5097	13.35499254992533
2.5101	13.3675078518953
2.5109	13.389228715254434
2.5112	13.45482098399928
2.5116	13.467776589389167
2.5119	13.514592829164513
2.5123	13.54030186426571
2.5126	13.547206206618906
2.5129	13.516791521989147
2.5131	13.512730751260342
2.5134	13.525507911400384
2.5142	13.555738407454443
2.5146	13.538166233805732
2.5148	13.530859873888254
2.5152	13.55777439859877
2.5156	13.624381459467562
2.516	13.671984586460201
2.5163	13.682426500286654
2.5165	13.721445055397567
2.5169	13.742876663091247
2.5172	13.77866155011747
2.5175	13.806632121960268
2.5179	13.819438166041778
2.5181	13.798150370750756
2.5184	13.772602723728061
2.5188	13.7122006286108
2.5192	13.6516848234355
2.5197	13.636009287097288
2.5204	13.613752762962498
2.5208	13.6308046575394
2.5211	13.651136204415444
2.5214	13.685028129384325
2.5218	13.720339633549461
2.5221	13.812523559427113
2.5224	13.811887650660596
2.5227	13.781847340546747
2.5231	13.679920673283021
2.5235	13.580503956273876
2.5238	13.51239236188569
2.5242	13.450296016724991
2.5245	13.413369135970417
2.5248	13.3652858313458
2.5251	13.378373541992776
2.5254	13.425138531075742
2.5257	13.471668711015745
2.5259	13.507342678116936
2.5264	13.553965402538743
2.5266	13.52724754551651
2.527	13.510348186709336
2.5277	13.505288537880261
2.5281	13.543489022161245
2.5284	13.57711745599189
2.5287	13.634759540569197
2.5293	13.675261602975489
2.5295	13.722092255511704
2.5301	13.80139017349311
2.5306	13.829895037553719
2.531	13.873764986285785
2.5317	13.910130908497447
2.5324	13.886850503738724
2.5327	13.872935903241308
2.5334	13.867707531149094
2.5337	13.869555710692625
2.5344	13.866903453360614
2.5347	13.84181971298851
2.5352	13.827670366392343
2.5355	13.8445858377154
2.5358	13.869219379790607
2.5362	13.873235838584733
2.5365	13.828929851465722
2.5368	13.82553561271613
2.5372	13.826026953784956
2.5375	13.83896049255488
2.5376	13.821616648300054
2.538	13.800099976765283
2.5383	13.786395468528715
2.5386	13.7929672861565
2.5389	13.796181445858185
2.5393	13.734337689965642
2.5395	13.66777988738993
2.5404	13.595144714229662
2.5406	13.561545877960917
2.541	13.529229899253426
2.5413	13.536085908411241
2.542	13.52093107899664
2.5424	13.607291558274154
2.5427	13.718099473542363
2.543	13.837438495328813
2.5433	13.955102497270808
2.5437	14.043339089984556
2.5441	14.09654449602996
2.5443	14.12644963270688
2.5446	14.112327553020078
2.5448	14.090459007870933
2.5453	14.073136800960402
2.5456	13.977514298547735
2.5459	13.94194034863869
2.5464	13.88363392373419
2.5468	13.873417548068106
2.5471	13.810818046356857
2.5474	13.733422391678678
2.5479	13.622069741623031
2.5482	13.557255403976097
2.5486	13.453680979680756
2.5488	13.420974385127842
2.5495	13.388882876625468
2.5502	13.35910386955293
2.5506	13.397750241470646
2.5513	13.47223649621615
2.552	13.544211586663128
2.5523	13.643603561163834
2.5525	13.662884714925921
2.5528	13.694675786208746
2.5535	13.746548792275906
2.5539	13.71858420824018
2.5542	13.72547423032024
2.5546	13.65452967875071
2.5548	13.620597912844534
2.5552	13.664466472511943
2.5557	13.686111448152152
2.556	13.6966689758001
2.5562	13.720104679884209
2.5565	13.678052958432385
2.5567	13.692693426867582
2.5576	13.676911223384016
2.558	13.62363564194732
2.5586	13.51717188856389
2.5589	13.460100408442335
2.5592	13.438586700428061
2.5595	13.450771005012186
2.5601	13.465322342427557
2.5608	13.528522046019262
2.5611	13.597469558108779
2.5615	13.692736489616188
2.5622	13.70452053623802
2.5626	13.6837036933691
2.5628	13.696144608273913
2.5633	13.658931916474469
2.5637	13.602785035591154
2.564	13.52048012670843
2.5643	13.453093516473908
2.5645	13.446758396515719
2.5649	13.469165663637057
2.5655	13.485398383178415
2.5658	13.567298515783762
2.5661	13.627820335723937
2.5664	13.66546441508457
2.5667	13.707829245102648
2.5671	13.748928620102376
2.5673	13.688715098615633
2.5677	13.61227040723782
2.5683	13.503678780627565
2.5688	13.395974623684907
2.5691	13.326721921066392
2.5694	13.304762114695453
2.5701	13.262785841323558
2.5704	13.33383051696006
2.5707	13.425433871965184
2.5709	13.50820842948099
2.5714	13.506159677291858
2.5718	13.51888287983577
2.5721	13.502173768000741
2.5724	13.501415573588725
2.5727	13.51899143668896
2.573	13.455597740154905
2.5733	13.452127544856332
2.5737	13.467014962205624
2.5741	13.516124316152734
2.5743	13.563264888370137
2.5747	13.600134916264588
2.5749	13.577710844883486
2.5752	13.591740264103487
2.5755	13.587265344202386
2.5758	13.62301844506919
2.576	13.564095836235214
2.5764	13.48769601703956
2.5768	13.469431632314892
2.5771	13.430115144403128
2.5779	13.4151725103508
2.5782	13.329347811490738
2.5784	13.226773664210187
2.5787	13.246218647886991
2.5792	13.255653080629767
2.5794	13.21015890742671
2.5797	13.212485106172439
2.5799	13.241857257269483
2.5805	13.332987376437185
2.5809	13.474930180413871
2.5812	13.512674837801361
2.5815	13.570439672984776
2.582	13.649504029906407
2.5824	13.707028719467978
2.5827	13.72961637484365
2.583	13.796769269490813
2.5833	13.811919216132459
2.5836	13.824108028864208
2.584	13.827721260319313
2.5843	13.801744730616257
2.5846	13.752917767320682
2.5851	13.712320889498159
2.5854	13.630359043509202
2.5856	13.537292906888005
2.586	13.481157920869347
2.5863	13.47645324371316
2.5869	13.482533256857499
2.5873	13.434428966011787
2.5876	13.411996719406293
2.5879	13.401250958784297
2.5884	13.435956948949185
2.5886	13.471543078314479
2.5889	13.506276964717463
2.5892	13.498761372786921
2.5894	13.556629176660856
2.5897	13.577589158813336
2.5899	13.599544364551305
2.5903	13.621286672158007
2.5907	13.596551293465684
2.5911	13.552651874874128
2.5914	13.562739869145611
2.5917	13.580676259790962
2.592	13.602282447846719
2.5923	13.602450656456655
2.5926	13.596307725248106
2.5929	13.6429026885977
2.5932	13.68050894252745
2.5939	13.673975406819954
2.5946	13.659122328829598
2.5949	13.677628685852023
2.5951	13.723756510146995
2.5954	13.747933680383074
2.5956	13.705637370814031
2.5961	13.61252578595976
2.5963	13.56077736929568
2.5966	13.483964231785931
2.597	13.419305167092816
2.5973	13.319288926459672
2.5976	13.260211966462894
2.598	13.235086004216578
2.5987	13.276955857031584
2.599	13.285984262055374
2.5995	13.332772480071801
2.5998	13.319466242979868
2.6001	13.322953543266902
2.6003	13.341446027399387
2.6005	13.337442911743564
2.6011	13.301472484677262
2.6015	13.279799294840602
2.6019	13.245396543853333
2.6021	13.259439316148331
2.6026	13.32873729299625
2.6028	13.32647371522777
2.6031	13.36142393943061
2.6035	13.408872419819195
2.6036	13.430388889008881
2.6038	13.444344475633887
2.6043	13.383692274793784
2.6047	13.31207315798329
2.605	13.27646441752206
2.6055	13.217218319512558
2.6059	13.126579135319474
2.6063	13.082618402810283
2.6067	13.044122117711925
2.607	13.088436870628353
2.6072	13.133048867208192
2.6075	13.156935826559579
2.6081	13.247773469813158
2.6084	13.319078650023926
2.6086	13.361732107444537
2.6089	13.435370175057407
2.6095	13.475383656578227
2.61	13.486261799889359
2.6102	13.515972996785777
2.6107	13.467679580264427
2.6114	13.451400305225514
2.6116	13.471942680662714
2.612	13.484811336967567
2.6123	13.518921770584527
2.6127	13.526416946567563
2.613	13.519818819441548
2.6134	13.548793727629985
2.6136	13.584798853084296
2.6138	13.585245824078044
2.6141	13.585583495785901
2.6143	13.583874493395504
2.6144	13.583134166611103
2.6148	13.600971108131725
2.615	13.618355101678185
2.6153	13.64170285678126
2.6156	13.65307333927372
2.6159	13.65958978257872
2.6162	13.625033978202639
2.6165	13.58149546367248
2.6171	13.61061947446162
2.6173	13.668318906512916
2.6178	13.676196033600627
2.6184	13.717447631612526
2.6185	13.728061623375206
2.6188	13.793062464952893
2.619	13.81340342057058
2.6193	13.770083466039491
2.6198	13.706377287508612
2.6201	13.652208364730738
2.6204	13.579478105478294
2.621	13.547835966286337
2.6216	13.46436318783629
2.622	13.445987060448678
2.6222	13.386185589627747
2.6228	13.375588321939968
2.623	13.467836459246454
2.6234	13.54126262126526
2.6236	13.557886329091225
2.6238	13.59936850898687
2.6241	13.628537917789728
2.6245	13.703752507872313
2.6247	13.699237363784137
2.625	13.602080496475217
2.6256	13.559317001166876
2.6259	13.577396568956575
2.6262	13.560084946240083
2.6266	13.517208374285081
2.6272	13.439769135251133
2.6275	13.349917701639283
2.6277	13.279410846245288
2.628	13.212542391028068
2.6287	13.118043591803835
2.6289	13.08435285954725
2.6291	13.078572172137148
2.6297	13.072304824551795
2.6299	13.163563294294109
2.6301	13.252459955930194
2.6304	13.32904593624015
2.631	13.393897487165178
2.6314	13.417592987012362
2.6316	13.475242304831253
2.6319	13.543501623208831
2.6322	13.578784580171272
2.6326	13.559454075673186
2.6328	13.602010628617885
2.6333	13.668449958793452
2.6334	13.733378021757051
2.6337	13.76618588347565
2.6339	13.807258328372392
2.6344	13.7753208877955
2.6346	13.828796013190141
2.6349	13.808292220573607
2.6351	13.77318385107847
2.6358	13.731464586572152
2.6361	13.712458781379205
2.6364	13.68839607337528
2.6367	13.645471556999228
2.6369	13.579643441040798
2.6372	13.532012483219644
2.6374	13.531647872527412
2.6378	13.56109391579739
2.638	13.551117557181191
2.6382	13.538156150588732
2.6385	13.56657319579477
2.6388	13.580891600579022
2.6391	13.562535661553902
2.6397	13.523893423769497
2.6398	13.466274764667638
2.6401	13.454628072837833
2.6404	13.420961004428714
2.6407	13.366011855371122
2.6409	13.362739603879428
2.6411	13.351138044774657
2.6414	13.340524934564744
2.6415	13.368148259549788
2.642	13.359562375145451
2.6422	13.353582085664863
2.6425	13.3812895043686
2.6428	13.39719252050927
2.6431	13.46262259251028
2.6434	13.538520977996994
2.6437	13.567851878808906
2.644	13.570184177077508
2.6444	13.654433944229407
2.6445	13.718788990331268
2.6448	13.759929634628596
2.645	13.763138070159938
2.6452	13.689712568079107
2.6453	13.6455547132118
2.6456	13.641823828529155
2.6458	13.528400063525414
2.6462	13.409678749019431
2.6465	13.290219076997445
